name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
LFG1	-27.3379	47.7308	41.579728352031	-999	LFG	L	grid	-25.4333	50.3058	30.1152	n/a	rostralmiddlefrontal
LFG2	-25.8963	42.3008	47.7582076737864	-999	LFG	L	grid	-24.285	43.258	36.3212	n/a	superiorfrontal
LFG3	-26.2055	34.8053	52.645907327523	-999	LFG	L	grid	-23.0111	35.2011	42.7144	n/a	superiorfrontal
LFG4	-24.8608	25.5352	61.1733010434315	-999	LFG	L	grid	-21.6945	26.4938	48.5286	n/a	superiorfrontal
LFG5	-23.8948	14.6902	65.4819961479027	-999	LFG	L	grid	-18.7842	17.1748	53.0244	n/a	superiorfrontal
LFG6	-22.0696	5.62477	70.5205003938326	-999	LFG	L	grid	-17.4676	8.4674	58.8385	n/a	superiorfrontal
LFG7	-24.3173	-7.14084	75.7467588296229	-999	LFG	L	grid	-16.2546	-0.0279415	63.2138	n/a	superiorfrontal
LFG8	-15.9105	-13.6524	78.1600344635086	-999	LFG	L	grid	-13.8257	-10.0593	67.1527	n/a	precentral
LFG9	-37.4754	44.9813	37.4052335601476	-999	LFG	L	grid	-34.7342	46.2991	26.853	n/a	rostralmiddlefrontal
LFG10	-34.2561	36.9314	47.2316801196297	-999	LFG	L	grid	-33.5453	39.5435	34.4044	n/a	rostralmiddlefrontal
LFG11	-38.3729	27.4068	50.8822095978414	-999	LFG	L	grid	-33.2562	30.8588	40.9357	n/a	caudalmiddlefrontal
LFG12	-35.3379	21.1113	56.4505696036731	-999	LFG	L	grid	-30.975	22.6331	45.9391	n/a	caudalmiddlefrontal
LFG13	-35.3252	11.2207	61.046523669105	-999	LFG	L	grid	-29.7418	14.2839	50.987	n/a	caudalmiddlefrontal
LFG14	-33.4095	2.95314	64.2973509784257	-999	LFG	L	grid	-28.4457	5.43043	56.1285	n/a	caudalmiddlefrontal
LFG15	-30.1124	-12.7519	72.2636909527997	-999	LFG	L	grid	-26.0184	-3.65791	61.9919	n/a	precentral
LFG16	-26.0028	-19.1166	77.9561283346442	-999	LFG	L	grid	-24.763	-12.8039	65.788	n/a	precentral
LFG17	-45.6129	38.8867	33.2744935163219	-999	LFG	L	grid	-43.0078	42.2697	22.8739	n/a	rostralmiddlefrontal
LFG18	-42.4365	28.4587	43.0443189346188	-999	LFG	L	grid	-42.8869	35.2444	29.7971	n/a	rostralmiddlefrontal
LFG19	-45.4493	18.6489	49.8484769902083	-999	LFG	L	grid	-42.5571	26.852	37.6735	n/a	rostralmiddlefrontal
LFG20	-47.3324	10.8237	53.4724419604574	-999	LFG	L	grid	-41.3035	18.649	43.3941	n/a	caudalmiddlefrontal
LFG21	-45.0448	3.92014	56.9080359327505	-999	LFG	L	grid	-38.9595	9.91892	48.4912	n/a	caudalmiddlefrontal
LFG22	-43.4189	-2.21458	60.8428422800845	-999	LFG	L	grid	-37.7262	1.56978	53.5391	n/a	caudalmiddlefrontal
LFG23	-37.9663	-12.801	65.2782826050161	-999	LFG	L	grid	-35.3397	-7.81078	58.0571	n/a	precentral
LFG24	-33.6926	-21.4226	72.6546479598719	-999	LFG	L	grid	-32.9754	-16.3947	63.8268	n/a	precentral
LFG25	-54.402	31.7359	25.4401751724224	-999	LFG	L	grid	-51.5538	36.1608	19.2913	n/a	rostralmiddlefrontal
LFG26	-49.9634	25.4214	37.8809697909319	-999	LFG	L	grid	-52.44	29.3043	27.6042	n/a	rostralmiddlefrontal
LFG27	-50.1299	20.2248	44.4161348249741	-999	LFG	L	grid	-51.3546	22.7609	33.7167	n/a	rostralmiddlefrontal
LFG28	-49.4691	13.1918	46.4677464159017	-999	LFG	L	grid	-50.0804	14.7041	40.1099	n/a	precentral
LFG29	-51.3685	2.31867	52.1698086475842	-999	LFG	L	grid	-48.8047	5.7043	44.5787	n/a	precentral
LFG30	-50.28	-8.96382	56.9233347698994	-999	LFG	L	grid	-46.3774	-3.38402	50.4421	n/a	precentral
LFG31	-44.8167	-15.6277	63.2393757344214	-999	LFG	L	grid	-45.1017	-12.3837	54.9109	n/a	precentral
LFG32	-41.5992	-25.7647	67.3745329255345	-999	LFG	L	grid	-42.8206	-20.6094	59.9144	n/a	precentral
RFG1	47.1793	8.8576	54.4995711577285	-999	RFG	R	grid	46.3535	11.5011	45.0691	n/a	caudalmiddlefrontal
RFG2	45.2294	-1.23377	59.4380056843674	-999	RFG	R	grid	47.631	1.55837	47.6136	n/a	caudalmiddlefrontal
RFG3	49.4837	-15.5913	61.3264129642786	-999	RFG	R	grid	49.0122	-8.5964	51.5968	n/a	precentral
RFG4	49.1363	-26.5794	62.6631077823177	-999	RFG	R	grid	49.2216	-18.8088	53.513	n/a	postcentral
RFG5	39.5032	7.33387	61.8292731421025	-999	RFG	R	grid	39.0358	12.6684	49.9015	n/a	caudalmiddlefrontal
RFG6	38.601	-2.98579	65.5359568858654	-999	RFG	R	grid	39.3063	2.89444	53.8356	n/a	caudalmiddlefrontal
RFG7	42.3331	-16.4023	67.7314496081761	-999	RFG	R	grid	39.5988	-7.67619	56.5179	n/a	precentral
RFG8	41.352	-28.1149	66.367543401665	-999	RFG	R	grid	39.8082	-17.8887	58.434	n/a	postcentral
RFG9	30.86	8.06839	66.9826070847321	-999	RFG	R	grid	29.6223	13.5885	54.8225	n/a	superiorfrontal
RFG10	31.2877	-6.37285	69.225257605473	-999	RFG	R	grid	30.9407	3.93819	58.7123	n/a	superiorfrontal
RFG11	33.3967	-17.7416	73.8450827737351	-999	RFG	R	grid	31.2333	-6.63256	61.3946	n/a	precentral
RFG12	34.0755	-29.2953	69.5575921941007	-999	RFG	R	grid	31.4223	-16.9912	62.6381	n/a	postcentral
RFG13	18.028	6.63244	72.5635585522948	-999	RFG	R	grid	18.7019	12.876	57.9794	n/a	superiorfrontal
RFG14	24.2627	-4.02539	73.5154510977238	-999	RFG	R	grid	20.9626	4.50419	62.3103	n/a	superiorfrontal
RFG15	23.2725	-18.1613	76.7002298270804	-999	RFG	R	grid	21.296	-5.77414	66.3379	n/a	superiorfrontal
RFG16	23.5868	-26.9335	76.1609249318409	-999	RFG	R	grid	21.5054	-15.9866	68.2541	n/a	precentral
LSFS1	-39.614	58.8786	9.0403449860834	-999	LSFS	L	strip	-32.2894	62.2194	7.69704	n/a	rostralmiddlefrontal
LSFS2	-37.9509	55.2604	23.5135829210976	-999	LSFS	L	strip	-31.4165	58.9289	16.7049	n/a	rostralmiddlefrontal
LSFS3	-33.5965	50.7113	34.3437569031724	-999	LSFS	L	strip	-30.4381	54.4836	25.2273	n/a	rostralmiddlefrontal
LSFS4	-28.573	44.9679	43.5920303930403	-999	LSFS	L	strip	-29.2916	48.3786	33.3578	n/a	rostralmiddlefrontal
LMFS1	-60.8309	21.9571	2.56565292876538	-999	LMFS	L	strip	-57.8024	26.1361	0.986204	n/a	parsopercularis
LMFS2	-63.041	20.5306	11.5119158661737	-999	LMFS	L	strip	-58.4395	27.05	10.6351	n/a	parsopercularis
LMFS3	-59.3356	22.3362	25.0422720774794	-999	LMFS	L	strip	-56.9604	28.3573	20.868	n/a	parsopercularis
LMFS4	-51.4058	23.4175	37.7932201058519	-999	LMFS	L	strip	-53.1531	26.8047	28.7892	n/a	rostralmiddlefrontal
LOPS1	-67.3504	-4.47907	4.15554637560807	-999	LOPS	L	strip	-64.6549	-4.50343	6.18555	n/a	superiortemporal
LOPS2	-67.0772	-1.87262	16.2884140982285	-999	LOPS	L	strip	-64.6214	-0.439148	15.2286	n/a	postcentral
LOPS3	-64.6386	3.48302	25.6990566045908	-999	LOPS	L	strip	-63.6027	4.25299	24.1336	n/a	precentral
LOPS4	-58.5752	6.63897	38.6018265059691	-999	LOPS	L	strip	-59.2725	7.65632	32.5135	n/a	precentral
RSFS1	25.9295	54.5083	34.9684296495819	-999	RSFS	R	strip	26.6669	61.2168	22.8074	n/a	rostralmiddlefrontal
RSFS2	26.2788	47.7594	43.6886821999202	-999	RSFS	R	strip	26.7657	54.9884	30.9824	n/a	rostralmiddlefrontal
RSFS3	24.5528	40.747	49.7987384831284	-999	RSFS	R	strip	25.8592	47.9857	38.6225	n/a	superiorfrontal
RSFS4	21.1905	35.5397	57.0602893040453	-999	RSFS	R	strip	23.8862	39.7704	43.71	n/a	superiorfrontal
RMFS1	41.7718	49.983	28.6079893283406	-999	RMFS	R	strip	37.5274	56.5968	17.1518	n/a	rostralmiddlefrontal
RMFS2	38.5844	43.2825	38.3952831425252	-999	RMFS	R	strip	39.89	48.9559	24.846	n/a	rostralmiddlefrontal
RMFS3	45.3702	34.7979	41.0446945776813	-999	RMFS	R	strip	41.0384	41.908	31.052	n/a	rostralmiddlefrontal
RMFS4	45.561	29.4332	45.1738138711891	-999	RMFS	R	strip	42.3549	33.2005	36.8661	n/a	rostralmiddlefrontal
ROPS1	68.3476	-17.8329	9.75444006385649	-999	ROPS	R	strip	68.4584	-11.1052	3.33669	n/a	middletemporal
ROPS2	69.4745	-14.6592	19.6425402605446	-999	ROPS	R	strip	67.4646	-7.01831	13.0968	n/a	postcentral
ROPS3	68.275	-9.80236	28.6992171757264	-999	ROPS	R	strip	66.3877	-2.57321	22.0906	n/a	postcentral
ROPS4	65.2972	-11.149	37.3913243334088	-999	ROPS	R	strip	63.2575	0.974127	30.5941	n/a	postcentral
ROPS5	57.697	-3.522	47.6502991434272	-999	ROPS	R	strip	56.984	4.15091	39.2309	n/a	precentral
ROPS6	47.8933	1.36234	56.4968747600287	-999	ROPS	R	strip	50.6494	6.88908	45.8496	n/a	precentral
